日付,開催,場所,Ｒ,レース名,クラス名,重量種別,年齢限定,限定,芝・ダ,距離,コース区分,馬場状態,天気,頭数,着順,走破タイム,人気,馬名,馬体重,馬体重増減,斤量,性別,年齢,騎手,多頭出し,所属,調教師,単勝配当,馬連,馬単,３連複,３連単,脚質,種牡馬,母馬,母父馬,母父タイプ名
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,３,1357,15,フローレススカイ,462,+8, 54 ,牝,2,川島信二,,(栗),高橋亮,(239.2),,,713360,3415500,後方,クロフネ,フローレス,サンデーサイレンス,ロイヤルチャージャー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,４,1357,13,ジュエルメッセージ,454,+2,53☆,牝,2,松若風馬,,(栗),高野友和,(60.0),,,,,逃げ,ダイワメジャー,レディサファイア,シンボリクリスエス,ロイヤルチャージャー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,５,1359,10,ヤマカツサファイヤ,482,-10, 54 ,牝,2,池添謙一,,(栗),池添兼雄,(39.7),,,,,後方,マンハッタンカフェ,ヤマカツマリリン,グラスワンダー,ロイヤルチャージャー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,６,1359,7,ベルフラワー,434,-6, 54 ,牝,2,松山弘平,,(栗),西園正都,(25.1),,,,,中団,ステイゴールド,コスモベル,"Formal Dinner",ナスルーラ系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,７,1359,1,フライングレディ,430,0, 54 ,牝,2,武豊,,(栗),須貝尚介,(2.7),,,,,先行,ディープインパクト,ピンクカメオ,フレンチデピュティ,ニアークティック系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,８,1359,9,トーホウカンナ,416,-2,51▲,牝,2,鮫島克駿,,(栗),藤原英昭,(27.5),,,,,中団,ステイゴールド,トーホウアスカ,チーフベアハート,ニアークティック系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,９,1360,2,シンシアズブレス,466,+6, 54 ,牝,2,浜中俊,,(栗),池江泰寿,(3.8),,,,,先行,ダイワメジャー,クラウンピース,"Seattle Slew",ナスルーラ系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,10,1360,12,アルマレイモミ,444,-2, 54 ,牝,2,国分優作,,(栗),西浦勝一,(47.3),,,,,中団,"Uncle Mo",マリブウィン,"Malibu Moon",ナスルーラ系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,11,1361,14,シガリロ,460,+10, 54 ,牝,2,藤懸貴志,,(栗),安達昭夫,(93.0),,,,,後方,ナカヤマフェスタ,リリーポンド,"Grand Slam",ネイティヴダンサー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,12,1363,6,エイシンディクティ,466,+6, 54 ,牝,2,川田将雅,,(栗),小崎憲,(14.6),,,,,中団,ヴィクトワールピサ,マーゼリン,Barathea,ニアークティック系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,13,1364,16,テイエムアカトンボ,442,+4,51▲,牝,2,加藤祥太,,(栗),日吉正和,(341.6),,,,,後方,テイエムオペラオー,テイエムシーズン,カコイーシーズ,ネイティヴダンサー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,14,1364,4,ブルーオリエント,456,-2, 54 ,牝,2,岩田康誠,,(栗),松田国英,(11.2),,,,,中団,ワイルドラッシュ,ピサノレインボー,"Rainbow Quest",ナスルーラ系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,15,1365,5,ペイザージュ,474,+10, 54 ,牝,2,Ｍ．デム,,(栗),大久保龍,(13.3),,,,,先行,ダイワメジャー,ネガノ,Miswaki,ネイティヴダンサー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,16,1366,17,フラックス,410,-14, 54 ,牝,2,岡田祥嗣,,(栗),服部利之,(505.1),,,,,後方,カジノドライヴ,カムアラウンド,アドマイヤベガ,ロイヤルチャージャー系
151012,4京3,京都,2,未勝利・牝*,未勝利,馬齢,２歳,,芝,1600,A,良, 晴 ,17,17,1368,3,ショウナンマシェリ,456,-2, 54 ,牝,2,ルメール,,(栗),梅田智之,(5.9),,,,,先行,キンシャサノキセキ,ショウナンカッサイ,ショウナンカンプ,ナスルーラ系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,１,1135,6,シゲルクロマグロ,522,0, 55 ,牡,2,松山弘平,,(栗),川村禎彦,1470,3300,9700,46650,321230,先行,アグネスデジタル,エガオヨシ,タイキシャトル,ロイヤルチャージャー系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,２,1135,2,デピュティスカイ,484,+4, 55 ,牡,2,高倉稜,,(栗),崎山博樹,(4.3),3300,9700,46650,321230,逃げ,フレンチデピュティ,アースマリン,マリエンバード,ニアークティック系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,３,1135,10,シゲルオキサワラ,450,+6,53△,牡,2,義英真,,(栗),柴田光陽,(85.7),,,46650,321230,中団,トワイニング,ショウナンカグラ,アジュディケーティング,ニアークティック系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,４,1136,1,コージェント,518,+20, 55 ,牡,2,ルメール,,(栗),羽月友彦,(2.2),,,,,先行,ファスリエフ,ラフォルトゥナ,サンデーサイレンス,ロイヤルチャージャー系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,５,1136,3,サラマンカ,498,+6, 54 ,牝,2,池添謙一,,(栗),浜田多実,(7.4),,,,,先行,ダノンシャンティ,ガバーナ,"Polish Precedent",ニアークティック系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,６,1137,4,シゲルムロアジ,488,+2, 55 ,牡,2,国分優作,,(栗),坂口正則,(8.6),,,,,後方,ゴールドヘイロー,バイタルクィーン,プリサイスエンド,ネイティヴダンサー系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,７,1147,9,アローフロスト,452,0, 55 ,牡,2,酒井学,,(栗),大橋勇樹,(34.5),,,,,中団,サウスヴィグラス,ハヤブサラヴハート,シンボリクリスエス,ロイヤルチャージャー系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,８,1152,8,グロースハック,426,+8,52▲,牡,2,鮫島克駿,,(栗),森秀行,(28.5),,,,,中団,メイショウボーラー,タイムトゥラン,ブライアンズタイム,ロイヤルチャージャー系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,９,1156,7,シゲルクロメバル,432,+2, 55 ,牡,2,太宰啓介,,(栗),服部利之,(17.9),,,,,後方,パイロ,シゲルコイヒメ,ストラヴィンスキー,ニアークティック系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,10,1157,5,クリノマルボルク,440,0, 55 ,牡,2,古川吉洋,,(栗),南井克巳,(9.9),,,,,後方,ゴールドヘイロー,クイックリプライ,Pulpit,ナスルーラ系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,11,1159,12,フレアグラス,502,+8, 54 ,牝,2,菱田裕二,,(美),菅原泰夫,(105.2),,,,,後方,トーセンブライト,エターナルレイズ,シンボリクリスエス,ロイヤルチャージャー系
151012,4京3,京都,1,未勝利*,未勝利,馬齢,２歳,混,ダ,1200,,良, 晴 ,12,12,1164,11,ゴールド,452,+4, 55 ,牡,2,鮫島良太,,(栗),武田博,(101.1),,,,,中団,スクリーンヒーロー,ミスイザベラ,Ghazi,ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,１,1243,2,サノイチ,476,0, 57 ,牡,4,内田博幸,,(美),尾形和幸,520,1130,2130,6460,33410,中団,サウスヴィグラス,エトレーヌ,ブライアンズタイム,ロイヤルチャージャー系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,２,1244,1,プリサイスエース,494,-10, 57 ,牡,4,Ｍ．デム,,(美),奥村武,(4.2),1130,2130,6460,33410,中団,プリサイスエンド,ムカラファ,"Deputy Commander",ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,３,1246,8,イクラトロ,434,+6, 57 ,牡,4,中谷雄太,,(栗),矢作芳人,(19.8),,,6460,33410,中団,パイロ,グランプリオーロラ,ウォーニング,マンノウォー系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,４,1246,3,トーセンマイティ,508,+12, 57 ,牡,4,ルメール,,(美),加藤征弘,(5.2),,,,,先行,ダイワメジャー,カチバ,"Sir Cat",ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,５,1247,6,ミヤジマッキー,504,0, 57 ,牡,5,戸崎圭太,,(栗),牧田和弥,(11.2),,,,,先行,スパイキュール,ミヤジプロスパー,マルゼンスキー,ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,６,1252,7,ブロードソード,496,-16, 57 ,セ,5,福永祐一,,(栗),松田国英,(11.6),,,,,逃げ,ダイワメジャー,ブロードアピール,"Broad Brush",その他のエクリプス系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,７,1253,9,ラピダメンテ,482,+4, 57 ,セ,4,横山典弘,,(美),池上昌弘,(21.8),,,,,中団,サクラバクシンオー,オンシジューム,エンドスウィープ,ネイティヴダンサー系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,８,1253,5,マレーナ,480,-4, 55 ,牝,4,北村宏司,,(美),手塚貴久,(10.0),,,,,先行,ダイワメジャー,ウィストラム,フレンチデピュティ,ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,９,1254,4,アグスタ,506,+2, 55 ,牡,3,蛯名正義,,(美),田村康仁,(5.4),,,,,後方,ゼンノロブロイ,ソニンク,Machiavellian,ネイティヴダンサー系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,10,1254,15,ハワイアンシュガー,456,+6, 57 ,牡,7,岩部純二,,(美),萱野浩二,(287.1),,,,,後方,キングカメハメハ,フラッシュメモリー,Dayjur,ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,11,1255,13,リバータイキ,516,+10, 57 ,牡,6,柴山雄一,,(栗),作田誠二,(127.8),,,,,後方,タイキシャトル,エアコムロー,オペラハウス,ニアークティック系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,12,1256,12,シュナップス,454,+4, 57 ,牡,5,勝浦正樹,,(美),水野貴広,(70.1),,,,,先行,タニノギムレット,リトルスポーツカー,"Seeking the Gold",ネイティヴダンサー系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,13,1261,11,ノーフェイト,464,+10, 53 ,牝,3,田中勝春,,(美),栗田徹,(49.0),,,,,中団,サムライハート,ビットオブファット,エンドスウィープ,ネイティヴダンサー系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,14,1263,14,ラブリースター,478,+18,53△,牝,6,石川裕紀,,(美),堀井雅広,(178.3),,,,,後方,サウスヴィグラス,キョウコマチ,Aptitude,ナスルーラ系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,15,1265,10,ナムライチバンボシ,508,0, 57 ,牡,5,三浦皇成,,(美),大和田成,(34.9),,,,,先行,フサイチリシャール,サドーダンサー,トニービン,ナスルーラ系
151011,4東2,東京,12,1000万下,1000万,定量,３上,,ダ,1400,,稍, 曇 ,16,消,----,,スマートレパード,,, 57 ,セ,5,草野太郎,,(美),杉浦宏昭,,,,,,,ワイルドラッシュ,スウィフトレディー,フジキセキ,ロイヤルチャージャー系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,１,1456,1,エイシンヒカリ,500,+6, 56 ,牡,4,武豊,,(栗),坂口正則,490,1880,3210,6720,28200,逃げ,ディープインパクト,キャタリナ,"Storm Cat",ニアークティック系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,２,1458,4,ディサイファ,500,+4, 57 ,牡,6,四位洋文,,(美),小島太,(6.7),1880,3210,6720,28200,中団,ディープインパクト,ミズナ,"Dubai Millennium",ネイティヴダンサー系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,３,1458,7,イスラボニータ,480,-2, 57 ,牡,4,蛯名正義,,(美),栗田博憲,(9.2),,,6720,28200,中団,フジキセキ,イスラコジーン,Cozzene,ナスルーラ系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,４,1459,10,ダノンシャーク,446,-8, 58 ,牡,7,岩田康誠,,(栗),大久保龍,(34.8),,,,,中団,ディープインパクト,カーラパワー,Caerleon,ニアークティック系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,５,1460,11,トーセンスターダム,492,-10, 56 ,牡,4,内田博幸,,(栗),池江泰寿,(39.0),,,,,後方,ディープインパクト,アドマイヤキラメキ,エンドスウィープ,ネイティヴダンサー系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,６,1461,2,アンビシャス,456,-4, 54 ,牡,3,Ｍ．デム,,(栗),音無秀孝,(5.0),,,,,後方,ディープインパクト,カーニバルソング,エルコンドルパサー,ネイティヴダンサー系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,７,1461,6,ステファノス,476,+3, 56 ,牡,4,戸崎圭太,,(栗),藤原英昭,(8.8),,,,,後方,ディープインパクト,ココシュニック,クロフネ,ニアークティック系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,８,1463,9,クラレント,498,+2, 56 ,牡,6,三浦皇成,,(栗),橋口弘次,(22.7),,,,,後方,ダンスインザダーク,エリモピクシー,ダンシングブレーヴ,ニアークティック系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,９,1463,3,ヴァンセンヌ,504,+2, 56 ,牡,6,横山典弘,,(栗),松永幹夫,(5.6),,,,,先行,ディープインパクト,フラワーパーク,ニホンピロウイナー,ロイヤルチャージャー系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,10,1464,5,スピルバーグ,500,, 58 ,牡,6,北村宏司,,(美),藤沢和雄,(8.6),,,,,後方,ディープインパクト,プリンセスオリビア,Lycius,ネイティヴダンサー系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,11,1464,8,グランデッツァ,496,-8, 56 ,牡,6,福永祐一,,(栗),平田修,(16.4),,,,,先行,アグネスタキオン,マルバイユ,Marju,ニアークティック系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,12,1466,12,リアルインパクト,530,+6, 58 ,牡,7,ルメール,,(美),堀宣行,(48.3),,,,,先行,ディープインパクト,トキオリアリティー,Meadowlake,セントサイモン系
151011,4東2,東京,11,毎日王冠G2,Ｇ２,別定,３上,国,芝,1800,A,良, 曇 ,13,13,1467,13,マーティンボロ,440,-4, 56 ,牡,6,川田将雅,,(栗),友道康夫,(103.9),,,,,中団,ディープインパクト,ハルーワソング,Nureyev,ニアークティック系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,１,1242,4,レッドファルクス,468,-2, 57 ,牡,4,吉田豊,,(美),尾関知人,860,6150,12050,37750,184760,中団,スウェプトオーヴァーボード,ベルモット,サンデーサイレンス,ロイヤルチャージャー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,２,1242,6,ノウレッジ,506,0, 57 ,牡,5,蛯名正義,,(美),二ノ宮敬,(13.2),6150,12050,37750,184760,逃げ,"Street Sense",チャリティークエスト,"Coronado's Quest",ネイティヴダンサー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,３,1243,7,キタサンミカヅキ,522,+2, 57 ,牡,5,武士沢友,,(美),古賀史生,(22.9),,,37750,184760,中団,キングヘイロー,キタサンジュエリー,サクラバクシンオー,ナスルーラ系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,４,1245,2,アジアンテースト,544,-8, 55 ,牡,3,岩田康誠,,(美),手塚貴久,(4.0),,,,,先行,"Into Mischief","Touch Me Babe","E Dubai",ネイティヴダンサー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,５,1246,1,アンズチャン,474,-4, 55 ,牝,4,三浦皇成,*,(美),大和田成,(2.6),,,,,後方,フレンチデピュティ,パラダイスバード,エルコンドルパサー,ネイティヴダンサー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,６,1248,10,セイラ,474,-2, 55 ,牝,6,戸崎圭太,,(栗),今野貞一,(46.0),,,,,後方,スパイキュール,ナックオフィス,ジェネラス,ニアークティック系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,７,1248,3,メイショウオセアン,548,-8, 57 ,牡,4,横山典弘,,(栗),池添兼雄,(7.8),,,,,先行,アグネスデジタル,メイショウハイパス,ダンスインザダーク,ロイヤルチャージャー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,８,1249,11,アンリヴィールド,484,-4, 55 ,牝,6,福永祐一,,(栗),牧田和弥,(48.6),,,,,中団,"Forest Wildcat","Stylish Society","Forty Niner",ネイティヴダンサー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,９,1250,12,ダノンクリエーター,526,-8, 57 ,牡,6,大野拓弥,,(栗),村山明,(58.4),,,,,先行,"Half Ours",Difficult,Concern,その他のエクリプス系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,10,1250,14,モンテネオ,478,-6, 57 ,牡,5,柴田善臣,,(美),小島茂之,(141.8),,,,,中団,ネオユニヴァース,モンテチェリー,ホワイトマズル,ニアークティック系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,11,1251,16,サクセスフェイト,448,-8, 57 ,牡,6,石川裕紀,,(栗),中内田充,(182.4),,,,,中団,ディープインパクト,フェアレストケープ,"Storm Cat",ニアークティック系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,12,1251,13,ビッグリバティ,522,+4, 57 ,牡,6,嘉藤貴行,*,(美),大和田成,(68.6),,,,,中団,スタチューオブリバティ,ブリリアントライフ,グラスワンダー,ロイヤルチャージャー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,13,1251,9,ゲマインシャフト,514,+10, 57 ,牡,5,北村宏司,,(美),伊藤大士,(33.0),,,,,後方,ファルブラヴ,スプリングアマイン,タヤスツヨシ,ロイヤルチャージャー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,14,1251,5,アルボナンザ,466,-4, 55 ,牝,5,四位洋文,,(栗),昆貢,(10.3),,,,,後方,キングカメハメハ,エスジーボナンザ,ブライアンズタイム,ロイヤルチャージャー系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,15,1252,8,シグナルプロシード,518,+2, 57 ,牡,5,柴山雄一,,(栗),高橋義忠,(23.2),,,,,中団,メイショウボーラー,スイートアマポーラ,シンボリルドルフ,トゥルビヨン系
151011,4東2,東京,10,テレビ静1600,1600万,定量,３上,混,ダ,1400,,稍, 曇 ,16,16,1256,15,コウユーサムライ,480,-4, 57 ,牡,6,丹内祐次,,(栗),森秀行,(147.9),,,,,後方,ロドリゴデトリアーノ,キサスキサスキサス,シアトルダンサー2,ニアークティック系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,１,1338,2,ロジチャリス,552,-4, 55 ,牡,3,福永祐一,,(美),国枝栄,370,8120,10220,9380,59540,先行,ダイワメジャー,プラチナチャリス,"Rock of Gibraltar",ニアークティック系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,２,1338,10,ローズマンブリッジ,490,-2, 55 ,牝,5,石橋脩,,(美),加藤征弘,(47.6),8120,10220,9380,59540,中団,ディープインパクト,サミットヴィル,"Grand Lodge",ニアークティック系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,３,1338,3,ストーンウェア,458,+4, 55 ,牡,3,ルメール,,(栗),吉田直弘,(5.4),,,9380,59540,先行,Birdstone,"Antique Auction","Geiger Counter",ネイティヴダンサー系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,４,1340,13,アウトオブシャドウ,462,+4, 57 ,牡,5,戸崎圭太,,(栗),藤原英昭,(58.3),,,,,中団,ハーツクライ,ルンバロッカ,"Sri Pekan",ロイヤルチャージャー系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,５,1341,5,ベストドリーム,468,+2, 57 ,牡,4,岩田康誠,,(美),谷原義明,(10.8),,,,,後方,メイショウサムソン,ダービーゾーン,サニーブライアン,ロイヤルチャージャー系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,６,1341,1,エイシンエルヴィン,502,+10, 57 ,牡,4,Ｍ．デム,,(栗),中尾秀正,(3.1),,,,,後方,Shamardal,"La Ina",Monsun,その他のエクリプス系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,７,1341,4,レッドライジェル,438,0, 55 ,牡,3,四位洋文,,(美),藤沢和雄,(7.8),,,,,後方,ディープインパクト,サセッティ,Selkirk,ネイティヴダンサー系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,８,1341,11,パワースラッガー,480,+2, 57 ,牡,4,江田照男,,(美),菊川正達,(49.3),,,,,後方,ウインラディウス,クリスタルフローラ,クリスタルグリツターズ,ナスルーラ系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,９,1341,12,ダイワインパルス,474,+8, 55 ,牡,3,田中勝春,,(美),宗像義忠,(55.0),,,,,中団,ヴァーミリアン,プロテクトジアース,アフリート,ネイティヴダンサー系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,10,1342,6,マイネルアウラート,456,+4, 57 ,牡,4,柴田大知,,(美),高橋裕,(17.4),,,,,先行,ステイゴールド,マイネシャンゼリゼ,トウカイテイオー,トゥルビヨン系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,11,1342,14,ライブリシュネル,482,-2, 57 ,牡,5,松岡正海,,(栗),森田直行,(82.1),,,,,逃げ,アドマイヤコジーン,ローズウッド,ホワイトマズル,ニアークティック系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,12,1342,8,シンボリタピット,486,+4, 55 ,牡,3,蛯名正義,,(美),久保田貴,(23.7),,,,,先行,Tapit,"Miss Emma","Key of Luck",ニアークティック系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,13,1343,7,サウンドバーニング,430,+2, 55 ,牡,3,武豊,,(栗),安達昭夫,(20.5),,,,,先行,ハーツクライ,モスコーバーニング,"Moscow Ballet",ニアークティック系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,14,1345,9,セイントバローズ,478,+10, 55 ,牡,3,内田博幸,,(栗),藤岡健一,(38.0),,,,,後方,ディープインパクト,ゴーンクレージー,"Gone West",ネイティヴダンサー系
151011,4東2,東京,9,六社特別1000,1000万,定量,３上,混,芝,1600,A,良, 曇 ,15,15,1346,15,マイネルコランダム,482,+4, 57 ,牡,6,丹内祐次,,(美),伊藤大士,(194.0),,,,,中団,ロージズインメイ,ダイイチシガー,トニービン,ナスルーラ系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,１,1376,1,マッチレスヒーロー,486,+4, 57 ,牡,4,横山典弘,,(美),金成貴史,290,1580,2550,3810,18790,中団,オレハマッテルゼ,ブラックティー,チーフベアハート,ニアークティック系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,２,1377,6,プエルト,538,0, 55 ,牡,3,北村宏司,,(美),大竹正博,(11.4),1580,2550,3810,18790,先行,メイショウサムソン,チャールストンハーバー,Grindstone,ネイティヴダンサー系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,３,1378,4,シャークベイ,512,+10, 57 ,牡,4,内田博幸,,(美),尾関知人,(8.3),,,3810,18790,後方,フジキセキ,ワイルドフラワー,"Wild Again",ニアークティック系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,４,1380,3,ツクバローレル,502,-2, 57 ,牡,5,柴田善臣,,(美),小野次郎,(5.7),,,,,後方,シンボリクリスエス,ローレルアンジュ,パラダイスクリーク,ナスルーラ系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,５,1383,10,モシモシ,432,+8,53△,牝,5,石川裕紀,,(美),高橋祥泰,(49.5),,,,,中団,ジャングルポケット,ワナ,フジキセキ,ロイヤルチャージャー系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,６,1384,14,ファーストオーサー,482,0,54▲,牡,4,木幡初也,,(美),勢司和浩,(249.8),,,,,後方,アルデバラン2,イナズマローレル,ピルサドスキー,ニアークティック系
151011,4東2,東京,8,500万下,500万,定量,３上,,ダ,1600,,稍, 曇 ,16,７,1385,8,ハナズウェポン,476,+4,54▲,牡,4,伴啓太,,(美),加藤和宏,(26.4),,,,,中団,オレハマッテルゼ,プラセール,ヘクタープロテクター,ネイティヴダンサー系
